EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4337.95,4505.64,4172.82,4648.72,4356.92,4087.69,4366.15,4187.18,4882.05,4439.49,4455.90,4700.00,4377.95,4548.21
4338.97,4507.69,4168.72,4647.69,4357.95,4093.33,4364.10,4196.41,4886.15,4446.15,4456.92,4700.00,4380.00,4549.74
4338.46,4507.18,4172.31,4648.72,4357.44,4091.28,4369.23,4194.87,4880.00,4438.97,4456.41,4702.05,4381.03,4550.77
4338.97,4507.69,4180.51,4655.90,4357.44,4091.79,4376.92,4197.95,4873.33,4434.87,4460.00,4703.08,4383.59,4554.87
4346.15,4511.28,4185.13,4661.54,4358.97,4094.36,4374.87,4202.56,4878.97,4435.90,4462.56,4709.23,4389.23,4555.90
4351.79,4509.74,4185.13,4657.95,4365.64,4088.72,4365.64,4191.79,4875.38,4427.18,4465.13,4714.36,4388.72,4558.97
4350.26,4508.72,4183.08,4654.87,4370.26,4082.05,4353.85,4183.08,4861.54,4426.15,4472.31,4721.03,4390.26,4568.21
4352.31,4518.97,4187.18,4661.03,4367.18,4080.51,4344.10,4187.18,4861.54,4445.13,4481.03,4731.28,4398.46,4573.33
4363.08,4528.21,4194.36,4668.21,4366.15,4077.44,4337.44,4182.56,4865.13,4443.59,4482.05,4730.26,4402.05,4574.87
4361.03,4517.95,4192.31,4664.10,4363.59,4071.79,4333.85,4174.87,4859.49,4409.74,4472.31,4720.00,4390.77,4569.74
4344.10,4504.10,4185.13,4655.90,4356.41,4071.79,4334.87,4180.51,4856.92,4400.00,4460.51,4712.31,4376.41,4556.92
4337.95,4505.13,4182.05,4655.38,4355.38,4076.41,4340.51,4187.69,4860.51,4423.08,4458.46,4709.23,4376.41,4550.26
4342.05,4506.15,4174.36,4653.33,4355.90,4078.97,4352.31,4186.67,4862.56,4423.59,4456.41,4703.08,4379.49,4553.33
4340.51,4501.54,4167.18,4645.13,4352.31,4084.10,4364.10,4191.28,4865.13,4405.13,4448.72,4697.95,4373.85,4550.77
4340.51,4502.05,4177.44,4647.18,4353.33,4090.77,4370.77,4203.59,4875.38,4412.31,4451.79,4704.62,4374.87,4548.72
4348.72,4507.69,4186.15,4656.92,4357.44,4093.33,4372.82,4208.21,4887.18,4430.26,4466.67,4712.82,4389.74,4558.97
4354.36,4513.33,4180.00,4656.41,4358.46,4093.33,4374.87,4203.08,4887.69,4429.23,4472.31,4710.77,4396.41,4564.10
4356.41,4518.46,4181.54,4653.85,4363.08,4095.38,4375.90,4200.00,4880.00,4425.13,4472.31,4711.28,4394.87,4562.05
4361.54,4523.08,4189.23,4664.10,4369.23,4095.90,4371.28,4200.00,4877.95,4432.31,4476.92,4720.00,4397.95,4567.18
4366.67,4524.62,4191.28,4671.28,4368.21,4084.62,4359.49,4190.77,4877.44,4429.74,4477.95,4723.59,4399.49,4571.28
4367.18,4521.54,4194.87,4668.21,4357.44,4069.74,4345.13,4178.46,4871.28,4414.36,4476.41,4726.15,4396.41,4568.72
4365.64,4520.00,4201.03,4670.26,4350.26,4064.10,4337.95,4184.62,4872.31,4412.82,4480.00,4737.44,4396.41,4571.28
4367.69,4519.49,4203.59,4672.82,4352.82,4064.10,4336.41,4198.46,4877.95,4426.15,4481.54,4740.00,4397.95,4575.90
4364.62,4512.31,4200.51,4664.10,4356.41,4064.62,4337.95,4203.59,4877.95,4431.28,4476.92,4729.23,4396.41,4570.77
4358.46,4504.10,4193.85,4653.85,4354.36,4074.36,4349.74,4213.33,4886.15,4427.18,4472.31,4724.62,4394.87,4567.18
4360.00,4508.72,4189.23,4659.49,4354.36,4087.69,4368.21,4230.26,4896.92,4429.23,4472.82,4722.05,4394.87,4566.15
4361.54,4512.82,4187.18,4664.62,4360.51,4096.41,4380.00,4234.87,4897.44,4424.62,4472.31,4712.31,4394.87,4562.05
4356.41,4507.18,4183.08,4655.90,4362.56,4097.95,4384.62,4224.62,4894.36,4411.28,4466.67,4707.18,4394.36,4561.03
4356.92,4508.72,4180.51,4651.28,4358.97,4095.38,4384.62,4213.33,4887.18,4409.23,4460.00,4709.23,4389.23,4565.13
4364.10,4520.00,4184.62,4656.92,4362.56,4092.31,4376.41,4203.59,4876.92,4409.74,4458.97,4708.21,4384.62,4568.72
4366.67,4525.13,4186.67,4658.97,4369.74,4092.31,4367.69,4188.21,4870.77,4399.49,4460.00,4710.77,4390.26,4570.26
4366.15,4522.05,4186.15,4657.95,4366.67,4088.21,4365.64,4171.79,4864.62,4396.92,4458.46,4715.38,4396.92,4569.23
4366.67,4523.08,4192.82,4663.08,4356.92,4079.49,4357.95,4166.15,4857.95,4406.15,4460.00,4715.38,4392.31,4569.23
4366.15,4522.05,4199.49,4664.10,4351.28,4071.28,4338.97,4166.67,4856.41,4405.13,4461.54,4717.44,4383.08,4566.67
4364.62,4510.77,4200.00,4656.92,4344.10,4068.21,4332.82,4169.74,4858.46,4395.38,4461.54,4721.03,4380.51,4559.49
4364.10,4504.62,4196.92,4655.38,4340.00,4071.28,4345.64,4183.08,4861.03,4391.79,4461.03,4722.56,4382.56,4557.44
4364.10,4507.69,4192.31,4655.38,4343.59,4073.33,4351.79,4200.51,4871.79,4401.03,4461.03,4726.67,4384.10,4563.08
4364.10,4506.15,4188.21,4650.26,4348.72,4074.87,4349.74,4211.28,4887.18,4414.36,4466.67,4727.69,4385.64,4564.62
4366.15,4507.69,4191.79,4649.74,4352.82,4084.62,4361.54,4215.90,4894.36,4419.49,4472.82,4723.08,4389.74,4564.62
4369.23,4517.95,4198.46,4655.38,4358.97,4092.82,4378.46,4217.95,4891.28,4413.85,4473.33,4724.62,4395.38,4567.18
4373.33,4522.05,4198.97,4658.46,4366.15,4096.41,4383.59,4217.44,4891.28,4408.21,4473.85,4727.69,4400.00,4573.85
4378.97,4524.10,4198.46,4662.56,4367.18,4098.97,4384.10,4213.85,4893.33,4411.28,4476.92,4725.13,4402.56,4582.56
4382.05,4534.87,4198.97,4670.26,4365.64,4096.92,4384.10,4203.08,4885.13,4415.90,4473.85,4722.56,4402.05,4580.00
4381.03,4540.51,4198.97,4667.18,4366.15,4090.77,4375.90,4190.26,4875.38,4415.90,4471.28,4721.03,4401.54,4574.87
4383.08,4539.49,4201.03,4664.62,4363.59,4086.67,4363.59,4186.15,4877.95,4414.87,4477.95,4724.10,4405.64,4581.03
4384.62,4537.95,4202.56,4672.31,4356.92,4080.00,4351.28,4183.08,4876.92,4410.26,4476.41,4728.72,4403.59,4583.08
4377.44,4525.13,4200.51,4666.67,4355.90,4073.33,4342.05,4172.31,4864.10,4396.92,4463.59,4724.10,4389.23,4569.23
4367.69,4505.64,4200.00,4652.31,4355.90,4074.87,4339.49,4171.28,4856.41,4386.67,4456.41,4717.44,4374.36,4556.92
4364.62,4503.59,4198.46,4650.77,4352.82,4076.41,4342.56,4181.54,4859.49,4383.08,4453.85,4714.87,4368.21,4551.28
4361.54,4508.72,4187.18,4652.82,4348.72,4075.38,4350.77,4185.64,4859.49,4374.36,4444.62,4706.67,4365.13,4544.10
4353.85,4503.08,4172.82,4645.13,4342.05,4080.00,4361.03,4184.10,4859.49,4368.21,4438.46,4689.23,4362.56,4537.95
4346.67,4497.44,4166.67,4639.49,4344.62,4087.69,4371.79,4195.38,4867.69,4378.46,4440.51,4685.13,4366.15,4536.41
4348.21,4506.15,4173.85,4643.59,4360.51,4093.33,4382.56,4209.23,4879.49,4392.82,4445.64,4702.05,4374.87,4540.00
4359.49,4522.05,4184.10,4653.33,4368.21,4096.92,4386.15,4209.23,4888.21,4398.97,4454.87,4718.46,4387.69,4549.74
4370.77,4528.21,4188.21,4661.03,4363.08,4096.92,4379.49,4204.62,4891.79,4401.54,4464.10,4725.13,4398.97,4563.08
4373.85,4524.62,4192.31,4660.51,4360.00,4088.21,4369.23,4198.46,4881.54,4396.92,4465.13,4725.64,4400.51,4570.26
4373.85,4523.59,4194.87,4656.41,4357.44,4078.46,4356.92,4187.69,4871.28,4385.64,4462.05,4727.18,4396.92,4567.18
4374.36,4525.64,4190.77,4658.97,4352.82,4073.33,4340.51,4188.21,4872.31,4385.64,4465.13,4731.79,4397.44,4567.69
4371.79,4526.15,4189.74,4658.97,4355.38,4068.21,4329.23,4198.46,4875.90,4397.44,4471.79,4734.87,4398.46,4569.74
4366.67,4520.51,4187.69,4653.85,4357.95,4065.13,4324.10,4202.05,4877.95,4400.51,4468.72,4727.69,4392.82,4562.56
4355.90,4509.23,4176.41,4646.15,4351.79,4067.18,4321.54,4205.13,4878.46,4392.82,4453.33,4713.33,4383.59,4547.18
4343.59,4502.05,4165.64,4635.90,4346.67,4070.26,4329.74,4215.90,4875.90,4381.54,4443.08,4702.05,4371.79,4535.38
4337.95,4502.56,4163.59,4627.18,4347.69,4077.95,4347.18,4215.90,4870.77,4372.31,4442.05,4694.87,4363.59,4530.26
4341.54,4503.59,4161.54,4630.77,4354.36,4089.74,4362.56,4212.82,4872.82,4373.85,4440.51,4694.87,4370.26,4535.90
4353.33,4509.74,4166.67,4641.03,4363.59,4096.92,4376.92,4225.64,4885.64,4386.15,4447.69,4705.13,4386.67,4549.74
4366.15,4520.00,4178.97,4645.64,4366.15,4096.92,4390.77,4234.87,4895.90,4397.95,4463.59,4716.41,4398.46,4563.08
4367.69,4522.05,4185.13,4647.69,4362.56,4094.36,4391.28,4225.64,4893.33,4403.08,4466.67,4722.05,4401.03,4571.28
4366.67,4521.03,4186.67,4653.33,4365.64,4092.31,4378.97,4210.26,4880.51,4391.28,4462.05,4720.00,4400.51,4571.79
4375.38,4527.18,4188.72,4661.54,4371.28,4090.77,4366.15,4203.08,4871.79,4381.54,4469.23,4720.00,4402.05,4568.21
4380.00,4534.87,4190.26,4665.13,4368.72,4083.59,4353.33,4202.05,4881.54,4398.46,4478.46,4728.72,4410.26,4570.26
4375.38,4536.41,4193.85,4663.59,4364.62,4075.38,4341.03,4199.49,4894.87,4418.97,4479.49,4733.85,4416.41,4575.38
4374.87,4530.26,4198.46,4664.62,4363.08,4073.33,4333.85,4203.59,4891.79,4415.38,4478.46,4733.85,4416.41,4576.41
4375.38,4525.64,4201.03,4664.62,4358.46,4071.28,4330.77,4212.82,4888.21,4406.67,4476.41,4734.87,4413.33,4571.79
4368.21,4521.03,4195.38,4653.85,4355.90,4067.18,4331.79,4213.85,4893.33,4402.56,4475.90,4733.85,4411.28,4565.64
4363.08,4512.31,4192.82,4645.13,4356.92,4073.33,4344.62,4215.90,4896.41,4399.49,4477.44,4732.82,4411.79,4565.64
4365.64,4506.15,4193.85,4646.15,4353.85,4086.15,4365.13,4229.74,4901.54,4402.05,4477.44,4735.38,4414.36,4570.26
4368.21,4505.64,4191.79,4645.64,4348.21,4092.31,4378.97,4236.41,4908.21,4400.00,4475.90,4735.38,4412.82,4568.72
4366.67,4506.15,4190.77,4644.62,4351.79,4091.79,4384.62,4230.77,4907.18,4389.74,4474.36,4731.28,4409.74,4563.59
4368.72,4506.67,4195.90,4647.18,4359.49,4091.28,4383.59,4229.74,4905.13,4394.36,4471.79,4732.31,4410.26,4566.15
4375.90,4509.23,4199.49,4650.26,4365.13,4091.28,4377.44,4232.31,4905.64,4409.74,4474.87,4732.82,4417.95,4572.31
4376.92,4515.90,4197.44,4652.82,4368.72,4090.26,4367.69,4227.69,4907.69,4408.72,4485.64,4732.31,4428.21,4572.31
4376.41,4517.95,4196.92,4658.46,4366.67,4084.62,4361.54,4218.97,4905.13,4405.13,4490.77,4740.51,4430.26,4572.82
4379.49,4515.38,4203.59,4664.10,4361.03,4077.95,4355.90,4216.92,4896.41,4410.26,4489.23,4749.23,4428.21,4580.00
4381.54,4517.44,4210.26,4666.15,4357.95,4071.79,4344.10,4213.85,4885.64,4406.67,4497.95,4756.92,4433.33,4587.69
4380.00,4516.92,4211.28,4663.59,4355.38,4065.64,4339.49,4202.56,4877.44,4397.44,4505.64,4763.08,4436.41,4587.18
4379.49,4507.18,4208.72,4656.41,4352.31,4065.64,4348.72,4198.97,4879.49,4396.41,4498.97,4761.03,4430.77,4577.44
4381.03,4505.13,4206.15,4652.31,4354.87,4077.44,4357.95,4210.77,4889.74,4398.97,4487.69,4752.31,4424.10,4571.79
4380.51,4508.72,4203.59,4652.82,4358.46,4089.74,4362.56,4224.62,4898.46,4397.44,4480.00,4749.23,4418.46,4571.79
4379.49,4506.15,4202.56,4652.31,4354.36,4091.28,4369.74,4233.33,4907.69,4400.00,4481.03,4751.28,4420.00,4572.31
4380.00,4504.62,4201.03,4648.72,4352.31,4090.26,4374.87,4236.92,4918.46,4404.10,4488.72,4747.18,4427.69,4572.31
4380.51,4507.69,4197.95,4647.69,4357.44,4091.28,4370.77,4234.87,4920.00,4407.18,4489.23,4739.49,4431.79,4571.28
4376.92,4508.72,4196.92,4651.28,4364.10,4090.26,4361.54,4230.77,4915.38,4410.26,4488.21,4734.36,4432.82,4571.28
4372.82,4506.67,4191.28,4654.87,4365.64,4088.72,4354.36,4220.51,4906.15,4402.56,4487.69,4731.79,4434.36,4572.31
4372.82,4511.28,4183.59,4657.95,4365.64,4092.31,4353.85,4211.28,4893.33,4390.77,4476.92,4730.26,4429.23,4570.77
4374.87,4520.00,4189.74,4661.03,4365.64,4095.38,4356.92,4212.82,4889.74,4392.82,4474.87,4732.31,4427.18,4572.31
4374.36,4514.87,4196.41,4658.97,4361.54,4090.26,4358.97,4213.85,4889.74,4397.95,4487.18,4740.51,4437.44,4580.51
4374.87,4505.64,4196.41,4654.87,4355.90,4085.13,4357.95,4212.82,4887.18,4394.36,4495.90,4752.31,4445.13,4587.18
4380.51,4508.72,4201.54,4657.95,4350.77,4081.03,4356.92,4220.00,4889.74,4398.97,4498.97,4761.03,4445.13,4588.21
4383.08,4510.26,4204.62,4660.51,4349.74,4078.97,4361.03,4230.26,4893.33,4408.72,4498.97,4760.00,4445.64,4589.23
4377.44,4503.08,4200.00,4653.33,4354.87,4080.51,4361.54,4229.74,4891.28,4404.10,4491.79,4754.36,4442.05,4584.10
4374.36,4503.59,4198.97,4647.18,4356.92,4082.56,4358.97,4223.08,4892.31,4396.92,4484.62,4746.67,4432.31,4573.85
4371.79,4507.69,4196.41,4651.28,4353.85,4084.62,4361.54,4218.97,4895.38,4400.00,4480.51,4736.41,4426.67,4565.13
4365.64,4506.15,4186.15,4654.36,4355.90,4089.23,4369.74,4218.97,4894.36,4397.95,4476.92,4731.79,4427.18,4562.05
4365.13,4504.62,4181.03,4649.23,4366.67,4099.49,4372.31,4219.49,4894.87,4394.87,4480.51,4732.31,4437.44,4567.18
4366.67,4506.15,4179.49,4647.18,4372.31,4103.59,4365.13,4213.33,4895.38,4397.95,4480.51,4731.79,4442.56,4566.67
4366.67,4508.21,4175.38,4653.85,4369.74,4095.38,4356.41,4201.54,4888.72,4392.82,4475.38,4729.74,4433.33,4560.00
4366.67,4507.69,4178.97,4657.95,4365.64,4089.23,4354.87,4195.90,4878.46,4381.54,4479.49,4730.26,4429.74,4564.10
4366.15,4505.13,4184.62,4652.31,4366.15,4089.74,4361.03,4196.92,4873.85,4383.08,4481.54,4731.79,4434.36,4571.79
4368.72,4505.13,4182.56,4650.26,4367.69,4090.26,4365.64,4198.46,4875.90,4395.38,4475.90,4733.33,4429.74,4568.72
4371.79,4508.72,4183.59,4655.38,4365.13,4087.69,4369.23,4199.49,4878.97,4405.13,4481.03,4740.00,4425.13,4568.72
4369.23,4507.69,4188.21,4656.41,4366.67,4087.69,4374.36,4208.72,4879.49,4408.21,4495.38,4749.23,4431.79,4575.90
4365.64,4502.05,4187.69,4653.85,4368.21,4084.62,4370.26,4216.92,4878.46,4403.08,4496.92,4753.33,4432.82,4574.87
4367.18,4502.05,4186.15,4655.90,4361.54,4075.38,4361.03,4211.28,4877.44,4396.92,4490.77,4752.31,4425.13,4570.26
4365.64,4505.13,4186.67,4657.95,4360.51,4074.87,4357.44,4197.95,4874.87,4387.69,4489.74,4745.13,4420.00,4568.21
4364.62,4504.62,4187.69,4655.90,4366.15,4085.13,4357.95,4189.23,4867.69,4373.85,4485.64,4737.95,4416.92,4570.26
4364.62,4504.62,4184.10,4656.92,4371.79,4089.23,4355.38,4185.13,4858.97,4369.23,4476.92,4735.90,4411.79,4570.77
4361.03,4505.64,4174.36,4657.44,4380.51,4088.72,4353.33,4182.56,4863.08,4379.49,4472.31,4732.31,4406.67,4562.56
4356.41,4506.15,4169.23,4655.90,4381.03,4089.23,4350.26,4182.05,4874.36,4381.54,4472.31,4720.51,4404.10,4554.36
4354.87,4502.05,4169.74,4655.38,4373.33,4086.67,4350.77,4184.62,4877.44,4378.97,4473.33,4713.85,4405.13,4554.87
4351.28,4494.36,4166.15,4651.79,4372.31,4087.69,4361.03,4195.90,4876.92,4384.10,4473.33,4716.92,4408.72,4556.92
4345.64,4489.23,4164.10,4644.62,4371.28,4089.74,4370.77,4208.72,4877.95,4378.46,4474.36,4718.46,4405.64,4554.36
4344.62,4488.72,4166.67,4644.62,4364.10,4086.67,4373.85,4215.38,4878.46,4368.21,4475.38,4715.90,4399.49,4549.74
4351.28,4492.82,4168.21,4651.79,4366.67,4086.15,4374.87,4223.08,4880.00,4374.36,4472.82,4721.03,4403.08,4551.79
4362.56,4501.03,4175.38,4654.87,4376.41,4088.72,4369.74,4232.31,4882.05,4386.15,4476.41,4729.74,4413.33,4560.51
4368.21,4506.67,4185.64,4657.44,4374.87,4085.64,4361.03,4235.38,4877.95,4383.08,4488.72,4737.95,4421.54,4569.74
4365.64,4507.18,4189.23,4663.08,4368.72,4085.13,4353.85,4229.23,4875.90,4374.87,4494.87,4748.72,4427.18,4580.00
4368.72,4508.72,4188.72,4665.64,4372.31,4090.26,4348.72,4221.54,4885.13,4385.64,4493.33,4751.79,4432.31,4585.64
4375.38,4511.79,4187.69,4663.59,4382.56,4088.21,4346.67,4215.38,4893.33,4394.36,4494.87,4740.51,4433.33,4585.64
4373.33,4512.31,4185.64,4660.00,4380.00,4085.64,4351.28,4205.64,4885.64,4380.51,4492.31,4733.85,4430.26,4583.59
4363.08,4505.13,4182.05,4651.28,4366.67,4088.21,4356.92,4197.95,4875.90,4371.28,4486.15,4730.26,4423.59,4576.41
4357.44,4495.38,4172.82,4645.13,4363.59,4088.72,4358.97,4205.13,4883.08,4381.03,4486.15,4722.56,4421.54,4567.69
4360.51,4497.95,4168.21,4648.21,4369.74,4089.23,4367.18,4215.38,4893.33,4383.59,4489.74,4725.13,4426.67,4570.26
4365.13,4505.64,4178.46,4650.26,4367.69,4090.77,4380.00,4221.03,4893.33,4382.05,4487.18,4732.31,4429.23,4574.36
4364.62,4505.13,4186.67,4648.72,4364.10,4090.77,4383.59,4230.26,4891.28,4377.44,4485.64,4733.33,4425.13,4568.72
4366.67,4502.05,4185.13,4647.69,4365.64,4087.69,4374.36,4232.31,4884.62,4360.51,4489.74,4734.36,4421.03,4571.79
4371.28,4504.62,4189.23,4646.67,4364.10,4082.05,4361.54,4220.00,4875.38,4361.03,4486.67,4734.87,4422.56,4582.05
4374.87,4507.18,4198.97,4653.85,4360.51,4074.36,4348.72,4211.28,4870.26,4377.44,4479.49,4737.44,4425.64,4584.62
4379.49,4508.72,4204.10,4663.59,4363.59,4071.79,4337.95,4214.87,4874.87,4374.36,4486.15,4748.72,4428.21,4585.13
4383.59,4509.74,4203.59,4664.62,4366.67,4078.97,4337.95,4218.46,4885.13,4370.26,4496.92,4754.87,4433.33,4591.28
4381.03,4509.74,4203.59,4662.05,4363.59,4087.69,4348.21,4214.87,4890.26,4380.51,4493.33,4746.67,4434.87,4592.31
4377.44,4510.77,4198.97,4660.00,4367.69,4090.77,4358.97,4214.36,4888.72,4379.49,4488.21,4737.44,4431.79,4587.18
4375.38,4509.74,4189.23,4651.28,4376.92,4094.36,4367.18,4224.62,4890.77,4368.72,4489.23,4735.38,4430.26,4584.62
4370.77,4506.15,4186.67,4648.72,4374.87,4100.00,4377.44,4232.31,4894.87,4373.33,4486.67,4736.41,4428.72,4584.62
4367.18,4505.64,4189.23,4651.79,4368.21,4100.00,4384.10,4233.33,4898.46,4384.10,4487.69,4734.36,4427.69,4582.05
4368.21,4507.18,4186.15,4647.18,4369.74,4093.85,4378.97,4234.36,4894.36,4377.44,4485.64,4731.79,4425.13,4573.85
4371.79,4506.67,4186.67,4647.18,4370.77,4092.31,4373.85,4228.21,4880.00,4365.13,4475.90,4733.85,4421.54,4569.74
4372.31,4506.67,4196.41,4654.36,4365.64,4091.28,4372.31,4218.46,4874.87,4368.72,4478.97,4733.85,4422.56,4576.41
4372.31,4508.21,4203.59,4658.97,4366.67,4086.15,4365.13,4215.38,4877.95,4373.33,4490.26,4736.41,4426.67,4583.59
4376.92,4508.21,4204.10,4663.08,4372.31,4082.56,4356.92,4210.26,4868.21,4365.64,4491.79,4746.67,4427.69,4585.64
4382.56,4509.23,4205.13,4664.10,4372.31,4077.44,4347.69,4198.97,4856.41,4361.54,4488.21,4750.77,4421.54,4585.64
4383.59,4510.77,4206.15,4661.54,4368.21,4074.36,4339.49,4197.44,4860.51,4366.15,4488.21,4748.21,4416.41,4583.59
4383.08,4509.23,4205.13,4662.56,4367.69,4082.56,4344.62,4205.64,4871.79,4370.77,4489.74,4749.23,4423.08,4584.10
4381.03,4509.23,4204.62,4662.56,4369.74,4091.79,4360.51,4214.36,4880.00,4373.85,4490.26,4751.28,4428.21,4585.13
4372.31,4507.18,4198.97,4653.33,4372.31,4093.85,4371.79,4223.59,4884.10,4371.28,4489.74,4744.62,4418.46,4578.97
4365.13,4501.54,4188.72,4645.64,4372.31,4097.44,4380.00,4230.26,4887.18,4367.69,4484.62,4735.38,4415.90,4574.36
4366.15,4501.54,4184.62,4651.28,4370.26,4101.54,4385.64,4232.31,4893.33,4371.28,4482.05,4732.82,4425.64,4581.03
4372.31,4507.18,4189.23,4658.97,4373.85,4100.51,4381.54,4230.77,4893.33,4375.38,4485.64,4733.85,4427.69,4585.64
4376.92,4511.79,4194.36,4660.51,4382.05,4099.49,4375.90,4230.26,4890.26,4378.97,4491.79,4733.85,4428.21,4586.15
4381.03,4520.00,4198.46,4665.13,4383.59,4097.95,4373.33,4233.33,4898.46,4386.67,4494.87,4738.97,4439.49,4592.82
4384.62,4526.67,4204.10,4671.28,4380.00,4094.36,4368.72,4236.41,4904.10,4391.28,4495.90,4747.69,4446.15,4600.00
4385.13,4525.13,4204.62,4666.67,4374.87,4090.26,4361.54,4228.21,4891.28,4384.10,4495.38,4749.23,4438.97,4597.95
4385.64,4520.51,4202.05,4662.56,4368.21,4083.08,4351.28,4206.67,4875.90,4367.69,4490.26,4747.18,4430.77,4590.26
4385.13,4518.46,4209.23,4665.64,4368.72,4075.38,4341.54,4195.38,4866.67,4360.51,4488.21,4748.72,4427.18,4588.21
4383.08,4520.51,4215.38,4664.62,4372.31,4074.36,4336.41,4195.90,4861.54,4369.23,4490.26,4751.79,4430.77,4591.28
4383.08,4519.49,4209.23,4664.10,4369.74,4074.36,4333.33,4188.72,4860.51,4370.77,4488.21,4748.21,4429.74,4591.28
4378.97,4511.28,4201.54,4664.10,4365.13,4072.31,4333.85,4183.08,4855.90,4355.90,4477.44,4736.41,4416.41,4581.54
4372.82,4504.62,4197.44,4657.44,4361.03,4075.38,4344.10,4193.85,4855.38,4346.67,4470.26,4731.28,4408.21,4571.28
4370.26,4507.18,4189.23,4655.38,4358.97,4082.56,4355.90,4210.26,4868.72,4356.92,4471.79,4731.79,4411.79,4570.26
4368.21,4509.74,4182.56,4655.38,4362.05,4087.18,4357.44,4216.41,4881.54,4367.18,4471.79,4722.05,4414.36,4569.74
4363.08,4505.64,4181.54,4649.23,4369.74,4089.74,4360.00,4219.49,4887.18,4364.62,4470.26,4710.26,4409.23,4563.59
4368.21,4507.69,4180.00,4648.21,4372.82,4093.85,4367.69,4230.77,4893.33,4363.59,4470.77,4714.87,4410.26,4565.64
4383.08,4521.03,4189.23,4660.00,4372.31,4096.41,4369.74,4237.44,4897.44,4374.36,4472.31,4729.23,4421.54,4580.00
4390.26,4528.21,4202.05,4667.69,4373.33,4094.87,4365.64,4226.67,4895.38,4375.38,4482.05,4738.46,4429.74,4592.82
4388.72,4521.54,4204.10,4665.64,4373.33,4090.77,4360.51,4214.36,4888.21,4363.59,4491.79,4738.97,4430.77,4597.95
4392.31,4520.51,4209.23,4668.72,4370.77,4088.72,4357.95,4207.69,4871.28,4353.33,4484.10,4737.95,4427.69,4595.38
4396.41,4527.69,4216.41,4671.79,4366.15,4089.74,4358.46,4197.44,4856.41,4350.26,4472.82,4742.56,4421.03,4590.77
4391.79,4520.51,4216.41,4665.64,4364.62,4088.21,4355.90,4191.28,4855.90,4356.41,4478.97,4748.21,4419.49,4591.28
4385.64,4507.69,4211.79,4658.97,4368.21,4089.23,4354.87,4196.41,4860.51,4365.13,4487.18,4749.23,4424.10,4592.82
4383.08,4505.64,4209.74,4655.90,4367.69,4092.82,4367.69,4205.64,4866.67,4367.18,4480.51,4745.64,4419.49,4587.18
4374.87,4501.54,4202.05,4648.21,4359.49,4091.79,4378.46,4215.38,4873.33,4364.62,4473.85,4737.95,4408.21,4580.00
4368.72,4491.79,4188.21,4640.51,4356.92,4094.36,4383.59,4225.64,4884.62,4367.18,4473.33,4733.85,4408.21,4576.92
4372.82,4492.31,4185.13,4643.59,4364.62,4103.59,4395.38,4240.51,4903.08,4377.44,4478.97,4732.82,4417.44,4580.00
4381.54,4506.67,4195.38,4651.28,4368.72,4109.74,4401.54,4259.49,4918.97,4387.18,4489.74,4735.90,4425.13,4584.62
4391.28,4520.00,4203.59,4660.51,4370.77,4108.72,4391.79,4269.23,4926.67,4393.85,4496.92,4743.59,4434.87,4590.77
4397.95,4523.08,4202.56,4664.62,4375.38,4107.69,4382.56,4262.05,4930.26,4401.03,4494.87,4750.26,4443.59,4599.49
4397.44,4522.56,4202.56,4661.54,4373.85,4100.51,4375.90,4247.18,4923.59,4402.05,4492.31,4750.77,4440.00,4603.08
4395.38,4522.56,4205.13,4660.51,4366.67,4090.26,4365.64,4233.33,4904.10,4388.21,4491.79,4747.69,4430.77,4598.97
4390.26,4516.41,4205.64,4661.54,4365.64,4090.77,4363.59,4220.00,4890.26,4372.82,4486.67,4743.08,4428.21,4593.33
4382.05,4506.67,4203.59,4655.90,4367.18,4094.87,4365.13,4201.54,4882.05,4362.05,4471.79,4735.38,4417.95,4581.54
4374.36,4501.54,4197.95,4648.21,4363.08,4092.82,4367.18,4190.26,4869.74,4348.72,4459.49,4727.69,4397.95,4568.21
4369.74,4496.41,4196.92,4647.18,4355.38,4094.36,4376.92,4196.92,4864.62,4347.69,4464.62,4728.21,4397.95,4565.64
4371.79,4495.90,4197.95,4649.23,4357.44,4103.59,4386.67,4211.28,4873.85,4362.56,4472.82,4733.85,4411.79,4569.74
4379.49,4503.08,4197.44,4647.18,4365.13,4106.67,4388.21,4222.56,4883.08,4368.72,4477.95,4735.90,4417.44,4575.90
4384.10,4507.18,4198.97,4649.23,4365.13,4103.59,4388.72,4234.36,4889.23,4369.23,4482.05,4735.38,4420.00,4582.05
4382.05,4507.18,4193.85,4654.87,4362.56,4104.62,4387.69,4246.15,4904.10,4376.92,4482.05,4735.38,4423.08,4582.56
4380.00,4506.67,4187.18,4654.36,4368.21,4106.67,4380.00,4250.77,4916.41,4385.64,4478.97,4732.82,4424.62,4581.03
4382.05,4510.77,4194.87,4655.90,4378.97,4105.64,4370.77,4249.74,4915.90,4387.69,4478.97,4733.33,4428.21,4586.15
4385.13,4520.00,4201.03,4665.13,4381.03,4103.59,4357.95,4242.56,4910.26,4381.03,4478.97,4735.38,4428.21,4587.18
