EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4317.436035,4472.307617,4122.563965,4537.94873,4389.230957,4095.897461,4365.128418,4201.538574,4861.025879,4365.128418,4443.589844,4622.563965,4372.820313,4490.256348
4323.077148,4474.871582,4122.563965,4536.410156,4399.487305,4105.641113,4377.94873,4200.512695,4868.717773,4373.333496,4441.025879,4623.589844,4381.025879,4493.333496
4328.717773,4477.436035,4123.589844,4541.538574,4395.897461,4110.256348,4385.641113,4201.025879,4870.769043,4367.692383,4428.717773,4625.641113,4376.410156,4495.384766
4320,4471.794922,4121.025879,4541.025879,4376.922852,4098.974121,4376.922852,4189.743652,4857.94873,4347.179688,4415.384766,4622.563965,4360,4491.794922
4318.461426,4465.128418,4119.487305,4537.94873,4381.025879,4091.281982,4366.153809,4178.974121,4851.794922,4340,4422.05127,4627.179688,4355.897461,4489.743652
4326.153809,4458.974121,4123.077148,4537.94873,4398.461426,4091.794922,4366.153809,4183.077148,4859.487305,4353.846191,4435.897461,4634.358887,4367.179688,4497.94873
4323.589844,4458.461426,4123.077148,4538.461426,4389.743652,4093.846191,4373.846191,4194.871582,4861.025879,4361.025879,4432.307617,4632.820313,4368.205078,4505.128418
4317.94873,4461.025879,4122.05127,4537.94873,4375.897461,4100.512695,4379.487305,4201.025879,4858.974121,4358.461426,4428.205078,4631.282227,4361.025879,4505.128418
4320,4463.589844,4121.538574,4535.897461,4383.077148,4106.153809,4382.563965,4201.025879,4866.666504,4365.128418,4440,4631.282227,4362.05127,4505.641113
4321.538574,4468.717773,4119.487305,4539.487305,4384.615234,4105.128418,4387.179688,4206.666504,4874.358887,4367.692383,4445.641113,4628.717773,4368.717773,4506.153809
4325.128418,4481.025879,4119.487305,4551.794922,4377.436035,4106.153809,4386.153809,4217.436035,4877.436035,4363.589844,4445.128418,4625.641113,4376.922852,4506.666504
4328.717773,4488.717773,4121.538574,4557.436035,4388.205078,4110.256348,4375.897461,4219.487305,4878.974121,4372.307617,4452.307617,4626.153809,4380.512695,4510.256348
4323.077148,4478.974121,4117.94873,4553.333496,4400.512695,4107.179688,4363.589844,4204.615234,4876.922852,4382.563965,4448.205078,4624.102539,4368.717773,4508.205078
4322.563965,4471.794922,4113.846191,4551.282227,4397.94873,4107.692383,4365.128418,4198.974121,4878.974121,4386.153809,4438.974121,4621.538574,4358.974121,4505.128418
4333.333496,4485.641113,4121.025879,4553.333496,4395.897461,4119.487305,4385.641113,4222.563965,4892.820313,4393.333496,4451.282227,4633.846191,4369.230957,4518.974121
4332.307617,4492.307617,4126.153809,4551.794922,4398.974121,4126.153809,4397.94873,4239.487305,4899.487305,4403.077148,4461.538574,4641.538574,4377.94873,4526.666504
4318.974121,4475.384766,4118.461426,4552.307617,4394.871582,4119.487305,4390.256348,4222.05127,4892.820313,4403.077148,4454.358887,4628.205078,4369.743652,4510.769043
4318.461426,4468.717773,4116.410156,4554.871582,4381.538574,4110.769043,4388.205078,4213.333496,4887.692383,4382.563965,4448.205078,4624.615234,4357.436035,4507.692383
4324.615234,4474.871582,4121.025879,4549.743652,4372.820313,4107.692383,4397.436035,4222.05127,4879.487305,4369.230957,4442.563965,4635.897461,4352.820313,4520.512695
4329.230957,4475.384766,4124.102539,4553.846191,4388.205078,4112.820313,4396.922852,4218.461426,4876.410156,4388.717773,4444.102539,4639.487305,4357.94873,4524.615234
4331.282227,4475.384766,4123.589844,4564.615234,4401.025879,4115.897461,4384.102539,4211.282227,4881.538574,4408.717773,4458.974121,4639.487305,4365.128418,4524.102539
4328.717773,4475.897461,4121.538574,4555.897461,4380,4106.153809,4376.410156,4213.333496,4879.487305,4396.922852,4462.563965,4644.615234,4366.153809,4529.743652
4337.94873,4479.487305,4128.717773,4551.282227,4376.922852,4104.102539,4379.487305,4220,4883.077148,4400.512695,4460,4650.256348,4369.743652,4535.897461
4353.333496,4489.743652,4142.05127,4570.769043,4401.025879,4114.358887,4385.128418,4228.205078,4898.974121,4425.128418,4475.384766,4658.461426,4384.102539,4546.666504
4350.256348,4492.820313,4136.922852,4577.94873,4397.436035,4114.871582,4380.512695,4230.256348,4900.512695,4418.974121,4482.05127,4663.589844,4389.230957,4552.820313
4343.589844,4490.769043,4128.205078,4569.230957,4381.538574,4112.307617,4377.94873,4222.563965,4890.256348,4403.589844,4474.871582,4657.436035,4384.615234,4546.666504
4350.256348,4491.282227,4134.871582,4572.307617,4387.179688,4117.94873,4389.230957,4217.94873,4891.794922,4411.794922,4483.589844,4650.769043,4385.641113,4542.563965
4344.615234,4481.538574,4130.769043,4568.205078,4387.692383,4113.846191,4393.846191,4216.922852,4890.769043,4417.436035,4487.179688,4646.666504,4384.102539,4539.487305
4327.179688,4469.230957,4111.794922,4552.307617,4377.436035,4104.615234,4388.717773,4214.871582,4880,4405.641113,4466.666504,4642.05127,4372.820313,4532.820313
4321.025879,4471.794922,4104.615234,4551.282227,4374.358887,4105.641113,4393.846191,4216.410156,4880.512695,4390.256348,4452.307617,4639.487305,4352.820313,4525.128418
4325.128418,4474.358887,4106.666504,4555.384766,4372.307617,4107.692383,4400,4221.025879,4890.256348,4391.794922,4457.94873,4636.922852,4347.179688,4526.666504
4332.307617,4472.820313,4107.692383,4556.922852,4365.641113,4104.102539,4390.769043,4217.436035,4885.128418,4407.179688,4464.102539,4636.922852,4367.692383,4533.846191
4338.974121,4480.512695,4114.358887,4564.615234,4369.230957,4103.077148,4379.487305,4211.794922,4877.436035,4419.487305,4473.333496,4641.538574,4384.615234,4541.538574
4344.615234,4491.282227,4122.05127,4569.743652,4388.205078,4107.179688,4380,4214.358887,4886.666504,4423.077148,4490.256348,4648.717773,4387.179688,4551.282227
4350.769043,4495.897461,4123.589844,4569.230957,4399.487305,4112.307617,4381.538574,4217.436035,4892.307617,4421.025879,4486.666504,4650.256348,4384.102539,4553.846191
4347.179688,4489.230957,4119.487305,4570.256348,4388.717773,4113.846191,4380.512695,4213.333496,4888.717773,4414.871582,4468.717773,4642.05127,4371.282227,4542.05127
4337.94873,4477.436035,4115.897461,4569.230957,4378.461426,4110.256348,4377.94873,4206.153809,4890.769043,4409.743652,4467.179688,4632.307617,4360.512695,4531.282227
4339.487305,4475.897461,4118.461426,4567.179688,4383.589844,4109.230957,4384.615234,4202.563965,4889.230957,4409.230957,4476.410156,4641.538574,4370.256348,4540.512695
4344.102539,4476.410156,4120.512695,4567.692383,4380,4109.230957,4395.384766,4202.05127,4880,4404.615234,4478.974121,4652.820313,4375.897461,4547.179688
4337.436035,4462.563965,4114.871582,4566.153809,4359.487305,4104.615234,4396.410156,4205.641113,4875.384766,4396.410156,4470.769043,4640.512695,4361.538574,4537.94873
4329.230957,4453.846191,4110.769043,4563.589844,4352.820313,4102.563965,4401.025879,4220,4877.436035,4395.384766,4458.974121,4635.384766,4354.358887,4534.871582
4335.384766,4466.666504,4116.410156,4571.282227,4368.717773,4109.230957,4413.846191,4237.94873,4887.692383,4406.153809,4461.025879,4650.256348,4361.538574,4541.025879
4344.102539,4476.922852,4121.538574,4584.615234,4377.436035,4109.743652,4408.205078,4234.358887,4889.230957,4411.794922,4475.897461,4649.230957,4365.128418,4543.077148
4343.589844,4474.358887,4123.077148,4590.256348,4372.307617,4101.025879,4389.230957,4217.436035,4879.487305,4404.102539,4477.436035,4637.436035,4365.128418,4542.563965
4345.641113,4473.846191,4122.05127,4586.153809,4368.717773,4095.897461,4382.05127,4213.846191,4878.974121,4406.666504,4474.871582,4650.256348,4372.820313,4551.794922
4354.871582,4477.436035,4123.077148,4580,4366.666504,4094.871826,4376.410156,4210.256348,4882.563965,4413.333496,4483.589844,4668.717773,4384.615234,4564.615234
4360,4478.974121,4130.256348,4575.384766,4366.153809,4097.94873,4371.794922,4204.615234,4881.025879,4413.846191,4497.436035,4668.205078,4393.333496,4568.717773
4355.384766,4478.461426,4132.820313,4569.743652,4365.128418,4103.589844,4377.94873,4211.794922,4887.179688,4415.897461,4496.922852,4659.487305,4390.256348,4562.563965
4346.666504,4477.436035,4124.615234,4568.205078,4367.692383,4110.256348,4386.153809,4217.94873,4891.282227,4415.384766,4472.307617,4651.282227,4375.384766,4549.743652
4338.461426,4472.820313,4117.436035,4570.256348,4377.436035,4120,4392.820313,4215.897461,4888.717773,4410.769043,4465.128418,4647.179688,4366.153809,4546.153809
4337.94873,4472.820313,4121.025879,4568.717773,4379.487305,4123.589844,4403.077148,4218.461426,4893.333496,4412.820313,4486.666504,4651.794922,4374.358887,4550.256348
4340,4471.794922,4123.077148,4567.179688,4372.820313,4113.333496,4408.205078,4221.538574,4890.769043,4419.487305,4493.333496,4657.436035,4380.512695,4545.128418
4335.384766,4464.102539,4118.974121,4568.717773,4372.307617,4103.589844,4401.538574,4214.358887,4875.384766,4414.871582,4483.077148,4654.358887,4375.384766,4540.512695
4337.94873,4464.102539,4123.077148,4571.794922,4376.410156,4104.615234,4396.410156,4213.846191,4873.333496,4405.128418,4486.153809,4661.025879,4386.153809,4553.846191
4353.846191,4481.538574,4137.436035,4574.358887,4383.589844,4108.717773,4399.487305,4228.205078,4886.153809,4405.128418,4503.589844,4682.563965,4420,4576.922852
4364.615234,4489.743652,4145.641113,4574.871582,4396.922852,4108.205078,4392.820313,4232.307617,4895.384766,4400,4514.358887,4692.307617,4445.641113,4588.205078
4357.94873,4478.974121,4140,4572.307617,4401.025879,4102.563965,4375.897461,4217.436035,4892.820313,4376.410156,4507.179688,4686.666504,4450.769043,4584.615234
4351.282227,4478.461426,4140.512695,4575.384766,4394.358887,4108.205078,4381.538574,4213.846191,4893.333496,4361.538574,4503.077148,4688.205078,4462.05127,4585.128418
4350.769043,4485.641113,4150.256348,4583.077148,4398.974121,4123.589844,4400,4220.512695,4901.025879,4367.692383,4517.94873,4692.307617,4482.563965,4592.820313
4345.128418,4480,4154.358887,4584.615234,4419.487305,4124.615234,4391.282227,4220.512695,4908.205078,4365.128418,4525.641113,4686.153809,4492.820313,4596.922852
4340.512695,4472.307617,4149.230957,4581.025879,4431.282227,4113.333496,4373.333496,4222.563965,4910.769043,4355.897461,4521.025879,4690.256348,4499.487305,4595.384766
4339.487305,4475.897461,4144.102539,4575.897461,4420.512695,4112.820313,4378.461426,4231.794922,4915.897461,4360.512695,4514.871582,4695.897461,4509.743652,4595.384766
4331.282227,4471.282227,4139.487305,4569.230957,4408.717773,4120,4388.717773,4241.538574,4917.436035,4361.538574,4510.769043,4685.641113,4510.769043,4589.743652
4326.153809,4461.538574,4137.436035,4565.128418,4416.410156,4121.025879,4385.128418,4250.769043,4910.769043,4355.897461,4514.871582,4675.384766,4506.153809,4582.05127
4332.307617,4462.563965,4138.461426,4567.692383,4423.077148,4120.512695,4380.512695,4251.282227,4906.666504,4358.461426,4516.922852,4679.487305,4507.692383,4583.077148
4331.282227,4456.410156,4140,4568.205078,4414.358887,4115.897461,4374.871582,4239.487305,4905.641113,4353.846191,4507.692383,4685.128418,4508.205078,4585.128418
4326.666504,4451.794922,4139.487305,4564.615234,4408.717773,4105.641113,4360,4229.230957,4901.025879,4341.025879,4504.102539,4683.589844,4504.102539,4584.615234
4332.307617,4465.641113,4138.461426,4564.615234,4413.333496,4101.538574,4352.820313,4226.666504,4900,4345.128418,4508.205078,4677.94873,4504.102539,4578.461426
4335.897461,4480,4143.077148,4570.256348,4414.871582,4110.256348,4365.128418,4234.358887,4909.743652,4361.538574,4510.256348,4672.307617,4507.179688,4572.307617
4335.897461,4478.461426,4150.769043,4574.871582,4417.436035,4122.563965,4385.128418,4248.717773,4923.077148,4367.179688,4505.641113,4680,4505.641113,4578.974121
4331.794922,4473.846191,4145.128418,4566.153809,4420.512695,4125.641113,4390.256348,4253.333496,4925.128418,4361.538574,4490.769043,4687.179688,4493.846191,4579.487305
4326.153809,4474.358887,4135.384766,4558.974121,4414.358887,4121.538574,4384.102539,4249.230957,4920.512695,4356.922852,4488.205078,4680.512695,4488.717773,4573.846191
4332.307617,4473.333496,4145.128418,4565.641113,4408.717773,4121.538574,4383.077148,4248.717773,4921.025879,4357.436035,4505.128418,4683.589844,4500,4583.077148
4346.153809,4478.461426,4156.410156,4573.846191,4413.333496,4120,4383.589844,4248.717773,4919.487305,4361.025879,4515.384766,4697.436035,4508.205078,4596.410156
4352.820313,4484.615234,4154.871582,4572.820313,4417.94873,4113.333496,4381.025879,4250.256348,4915.384766,4366.666504,4521.025879,4704.615234,4508.205078,4599.487305
4352.820313,4482.05127,4160,4570.256348,4412.307617,4109.230957,4374.358887,4249.743652,4915.384766,4368.205078,4528.205078,4708.717773,4508.205078,4604.615234
4346.153809,4473.846191,4170.256348,4569.230957,4402.563965,4107.179688,4363.077148,4240,4911.794922,4358.461426,4521.538574,4715.384766,4508.205078,4608.205078
4341.025879,4471.282227,4165.641113,4567.179688,4405.641113,4103.589844,4354.871582,4228.717773,4903.077148,4348.205078,4508.717773,4713.846191,4504.615234,4602.563965
4343.077148,4475.897461,4156.410156,4569.230957,4414.358887,4104.102539,4357.436035,4221.025879,4900.512695,4344.102539,4503.589844,4711.282227,4499.487305,4602.563965
4343.077148,4476.922852,4155.384766,4573.846191,4410.256348,4106.666504,4359.487305,4218.461426,4901.538574,4338.461426,4504.615234,4708.717773,4496.922852,4604.102539
4339.487305,4474.358887,4154.358887,4569.743652,4404.615234,4105.128418,4358.461426,4227.692383,4907.179688,4337.94873,4512.820313,4702.05127,4502.05127,4603.077148
4340,4474.871582,4150.769043,4563.077148,4412.307617,4103.589844,4364.102539,4243.077148,4917.94873,4348.717773,4519.487305,4701.025879,4507.692383,4607.692383
4344.102539,4478.461426,4152.307617,4567.179688,4419.487305,4109.230957,4379.487305,4254.871582,4923.077148,4361.025879,4525.641113,4706.666504,4508.717773,4617.94873
4343.589844,4474.358887,4156.922852,4570.256348,4410.769043,4117.94873,4398.974121,4266.666504,4926.153809,4371.794922,4524.102539,4706.666504,4508.717773,4621.538574
4331.794922,4458.461426,4154.358887,4557.436035,4394.871582,4113.333496,4395.384766,4268.205078,4926.153809,4368.717773,4510.769043,4700.512695,4500,4608.717773
4324.102539,4457.94873,4147.179688,4552.820313,4392.307617,4104.102539,4375.897461,4249.743652,4916.922852,4358.461426,4510.769043,4697.94873,4486.666504,4598.974121
4332.820313,4472.307617,4150.256348,4564.615234,4397.94873,4105.128418,4371.794922,4232.820313,4908.205078,4369.743652,4523.589844,4707.692383,4492.820313,4610.769043
4340.512695,4475.384766,4156.922852,4566.153809,4394.871582,4103.077148,4370.256348,4228.205078,4905.128418,4386.153809,4521.025879,4718.974121,4504.102539,4624.615234
4342.563965,4477.94873,4155.897461,4564.102539,4399.487305,4099.487305,4358.461426,4230.256348,4912.820313,4378.974121,4521.025879,4724.102539,4508.717773,4631.794922
4349.743652,4489.230957,4155.384766,4569.743652,4412.307617,4104.102539,4350.769043,4229.743652,4926.666504,4376.922852,4539.487305,4725.641113,4513.333496,4638.461426
4354.358887,4487.692383,4160.512695,4571.794922,4409.743652,4108.205078,4356.410156,4231.794922,4929.743652,4399.487305,4547.692383,4728.205078,4516.922852,4639.487305
4348.205078,4474.358887,4159.487305,4569.230957,4398.461426,4105.128418,4369.743652,4250.256348,4924.102539,4400.512695,4534.871582,4730.769043,4511.282227,4635.384766
4336.922852,4463.589844,4153.333496,4562.05127,4393.846191,4105.128418,4384.102539,4266.153809,4922.563965,4368.717773,4519.487305,4726.666504,4494.871582,4631.282227
4326.153809,4456.410156,4150.256348,4553.333496,4393.333496,4110.256348,4391.794922,4264.615234,4926.666504,4360.512695,4515.897461,4715.897461,4486.666504,4622.563965
4327.179688,4461.025879,4151.794922,4558.461426,4402.563965,4121.025879,4399.487305,4270.769043,4934.871582,4385.641113,4529.230957,4714.871582,4498.974121,4623.077148
4337.94873,4473.333496,4155.897461,4570.256348,4409.230957,4129.743652,4407.179688,4282.563965,4944.615234,4396.410156,4540,4725.641113,4511.282227,4636.410156
4337.436035,4472.307617,4155.384766,4567.692383,4397.436035,4118.974121,4393.333496,4269.743652,4936.410156,4385.128418,4536.410156,4727.179688,4508.717773,4642.05127
4331.282227,4470.769043,4154.358887,4566.153809,4392.307617,4106.153809,4376.410156,4255.897461,4926.666504,4377.94873,4537.436035,4725.641113,4511.282227,4641.025879
4334.871582,4479.487305,4155.897461,4572.307617,4403.077148,4105.128418,4373.333496,4256.410156,4932.820313,4381.538574,4544.615234,4731.794922,4521.538574,4643.589844
4337.94873,4477.436035,4154.871582,4570.769043,4401.538574,4101.025879,4366.153809,4248.717773,4929.743652,4389.230957,4544.102539,4732.820313,4518.461426,4644.102539
4341.025879,4475.384766,4159.487305,4573.846191,4395.897461,4099.487305,4362.563965,4246.666504,4925.641113,4397.94873,4539.487305,4732.820313,4517.94873,4648.205078
4352.307617,4490.769043,4172.820313,4585.641113,4401.538574,4107.692383,4367.179688,4250.256348,4934.358887,4401.025879,4542.05127,4737.436035,4527.179688,4658.974121
4352.820313,4492.820313,4169.230957,4582.563965,4404.102539,4105.128418,4355.897461,4233.846191,4929.230957,4395.897461,4542.563965,4732.307617,4522.05127,4654.358887
4333.846191,4468.205078,4150.256348,4567.179688,4392.307617,4090.769287,4343.077148,4224.615234,4912.820313,4384.102539,4523.077148,4715.897461,4500.512695,4633.333496
4321.538574,4457.436035,4145.641113,4565.641113,4385.128418,4100.512695,4365.641113,4249.230957,4917.94873,4371.794922,4503.077148,4712.307617,4486.153809,4625.641113
